Event,Nick Name,Job Name,Size,Page Size_X[mm],Page Size_Y[mm],Media Name,Copy,Print Area_X[mm],Print Area_Y[mm],Ink Consumption[cc],Ink Name,Input Time,RIP Start Time,RIP End Time,Print Start Time,Print End Time,Details,Total Print Time,Material Width,Width (in),Length (in),Area (in),Extra for Lead in,Actual Length area,Actual Area,Cyan:,Magenta:,Yellow:,Black:,Light Magenta:,Light Cyan:,Light Black,Sum of Ink,Ink CC sq ft,material,Material Waste Percentage
Print End,XR-640#2,30x72 Schnable banner 5-13-24_BAN38.eps,420814506.0,813.15,1879.95,Generic Banner II,1.0,878.575,1879.95,0.194:1.539:2.275:1.087:3.151:1.743:2.366,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/13 11:35:01,2024/05/13 11:36:02,2024/05/13 11:35:01,2024/05/13 11:50:02,,0:15:01,38.0,32.01,89.01,3382.523622,15.0,74.01377953,2369.46082,0.194,1.539,2.275,1.087,3.151,1.743,2.366,12.355,0.7508543653,"Banner 38""",29.949910635095645
Print End,XR-640#2,9 Square 18x24 Sign New Need 10 2024_HPW24.eps,146308902.0,488.59,3104.79,3M™ IJ180Cv3,1.0,529.295,3116.79,1.238:3.133:2.766:0.794:4.432:3.016:4.236,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/13 9:09:04,2024/05/13 9:30:05,,0:21:01,24.0,19.24,152.71,3664.998425,30.0,122.7082677,2360.394981,1.238,3.133,2.766,0.794,4.432,3.016,4.236,19.615,1.196647181,"High Performance White 24""",35.59628934901931
Print End,XR-640#2,9 Square 18x24 Sign New Need 10 2024_HPW24.eps,146308902.0,488.59,3104.79,3M™ IJ180Cv3,1.0,529.295,3116.79,1.238:3.133:2.766:0.794:4.432:3.016:4.236,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/13 8:38:03,2024/05/13 9:07:03,,0:29:00,24.0,19.24,152.71,3664.998425,30.0,122.7082677,2360.394981,1.238,3.133,2.766,0.794,4.432,3.016,4.236,19.615,1.196647181,"High Performance White 24""",35.59628934901931
Print End,XR-640#2,9 Square 18x24 Sign New Need 10 2024_HPW24.eps,146308902.0,488.59,3104.79,3M™ IJ180Cv3,1.0,529.295,3116.79,1.238:3.133:2.766:0.794:4.432:3.016:4.236,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/13 8:14:02,2024/05/13 8:18:03,2024/05/13 8:14:02,2024/05/13 8:36:00,,0:21:58,24.0,19.24,152.71,3664.998425,30.0,122.7082677,2360.394981,1.238,3.133,2.766,0.794,4.432,3.016,4.236,19.615,1.196647181,"High Performance White 24""",35.59628934901931
Print End,XR-640#2,3) mags 80  5-16_MAG24.eps,6387406.0,591.96,2539.29,Generic Vinyl II HD,1.0,603.98,2539.29,0.858:0.625:0.156:3.476:2.220:1.508:2.017,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/16 13:46:01,2024/05/16 14:06:02,,0:20:01,24.0,23.31,129.97,3119.329134,30.0,99.97204724,2329.899728,0.858,0.625,0.156,3.476,2.22,1.508,2.017,10.86,0.6712048511,"Magnet 24""",25.307666234877036
Print End,XR-640#2,2) mags 80  5-16_MAG24.eps,6445162.0,592.31,2286.0,Generic Vinyl II HD,1.0,604.15,2286.0,0.778:0.566:0.141:3.151:2.012:1.367:1.828,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/16 13:20:04,2024/05/16 13:42:02,,0:21:58,24.0,23.32,120.0,2880.0,30.0,90.0,2098.73622,0.778,0.566,0.141,3.151,2.012,1.367,1.828,9.843,0.6753549999,"Magnet 24""",27.12721458333334
RIP End,XR-640#2,3) mags 80  5-16_MAG24.eps,6387406.0,591.96,2539.29,Generic Vinyl II HD,1.0,603.98,2539.29,0.858:0.625:0.156:3.476:2.220:1.508:2.017,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/16 13:08:00,2024/05/16 13:14:00,,,,0:00:00,24.0,23.31,129.97,3119.329134,30.0,99.97204724,2329.899728,0.858,0.625,0.156,3.476,2.22,1.508,2.017,10.86,0.6712048511,"Magnet 24""",25.307666234877036
RIP End,XR-640#2,2) mags 80  5-16_MAG24.eps,6445162.0,592.31,2286.0,Generic Vinyl II HD,1.0,604.15,2286.0,0.778:0.566:0.141:3.151:2.012:1.367:1.828,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/16 13:07:05,2024/05/16 13:10:04,,,,0:00:00,24.0,23.32,120.0,2880.0,30.0,90.0,2098.73622,0.778,0.566,0.141,3.151,2.012,1.367,1.828,9.843,0.6753549999,"Magnet 24""",27.12721458333334
Print End,XR-640#2,1) mags 80  5-16_MAG24.eps,6386794.0,592.31,2032.0,Generic Vinyl II HD,1.0,604.15,2032.0,0.538:0.391:0.098:2.177:1.391:0.945:1.264,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/16 12:42:05,2024/05/16 12:45:05,2024/05/16 12:42:05,2024/05/16 13:02:04,,0:19:59,48.0,23.32,110.0,5280.0,30.0,80.0,1865.543307,0.538,0.391,0.098,2.177,1.391,0.945,1.264,6.804,0.5251960629,"Magnet 24""",64.66774039772727
Print End,XR-640#2,1) Parsons Blewett 2024 WALL  NEW FINAL  5-15-24_HPW48.eps,919107694.0,926.39,2495.54,3M™ IJ180Cv3,1.0,1055.695,2495.54,0.420:0.942:2.422:0.051:5.930:2.665:0.357,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/16 11:16:02,2024/05/16 11:40:05,,0:24:03,48.0,36.47,128.25,6155.981102,30.0,98.2496063,3583.364283,0.42,0.942,2.422,0.051,5.93,2.665,0.357,12.787,0.5138545386,"Water Damaged HP White 54"" to 48""",41.790524960581656
Print End,XR-640#2,2) Parsons Blewett 2024 WALL  NEW FINAL  5-15-24_HPW60.eps,1311725418.0,1473.19,2495.54,3M™ IJ180Cv3,1.0,1478.6,2495.54,0.736:2.489:4.081:0.158:9.170:4.165:1.163,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/16 10:13:02,2024/05/16 10:45:01,,0:31:59,60.0,58.0,128.25,7694.976378,30.0,98.2496063,5698.438484,0.736,2.489,4.081,0.158,9.17,4.165,1.163,21.962,0.5549815109,"High Performance White 60""",25.94599120158599
RIP End,XR-640#2,2) Parsons Blewett 2024 WALL  NEW FINAL  5-15-24_HPW60.eps,1311725418.0,1473.19,2495.54,3M™ IJ180Cv3,1.0,1478.6,2495.54,0.736:2.489:4.081:0.158:9.170:4.165:1.163,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/16 9:43:05,2024/05/16 9:53:03,,,,0:00:00,60.0,58.0,128.25,7694.976378,30.0,98.2496063,5698.438484,0.736,2.489,4.081,0.158,9.17,4.165,1.163,21.962,0.5549815109,"High Performance White 60""",25.94599120158599
Print End,XR-640#2,3) Parsons Blewett 2024 WALL  NEW FINAL  5-15-24_HPW60.eps,581858258.0,1346.19,2495.54,3M™ IJ180Cv3,1.0,1415.1,2495.54,0.173:0.237:2.112:0.000:5.908:2.686:0.000,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/16 9:33:03,2024/05/16 9:41:00,2024/05/16 9:33:03,2024/05/16 10:09:02,,0:35:59,60.0,53.0,128.25,7694.976378,30.0,98.2496063,5207.190453,0.173,0.237,2.112,0.0,5.908,2.686,0.0,11.116,0.3074026223,"High Performance White 60""",32.3300008056243
Print End,XR-640#2,All Clings Summer 33 total need 6 of each - 198 5-15-24_EDW54.eps,565497234.0,1289.4,590.19,Generic Vinyl II HD,5.0,1299.7,3112.55,1.270:3.310:5.128:3.681:8.096:3.726:5.224,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/15 16:07:01,2024/05/15 16:37:00,,0:29:59,54.0,50.76,137.54,7427.232283,15.0,122.5413386,6220.661495,1.27,3.31,5.128,3.681,8.096,3.726,5.224,30.435,0.7045295751,"Ez Dot (White) 54""",16.24522758984782
Print End,XR-640#2,All Clings Summer 33 total need 6 of each - 198 5-15-24_EDW54.eps,565497234.0,1289.4,590.19,Generic Vinyl II HD,1.0,1299.7,602.19,0.254:0.662:1.026:0.736:1.619:0.745:1.045,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/15 15:55:02,2024/05/15 15:57:05,2024/05/15 15:55:02,2024/05/15 16:05:04,,0:10:02,54.0,50.76,38.71,2090.246457,15.0,23.70826772,1203.521275,0.254,0.662,1.026,0.736,1.619,0.745,1.045,6.087,0.7283028709,"Ez Dot (White) 54""",42.422039708784446
Print End,XR-640#2,The Summit_MAG24.eps,7261782.0,557.74,1829.15,Generic Vinyl II HD,1.0,558.37,1829.15,0.916:0.620:0.241:0.236:0.378:0.310:0.460,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/23 14:28:01,2024/05/23 14:28:05,2024/05/23 14:28:01,2024/05/23 14:53:03,,0:25:02,24.0,21.96,102.01,2448.330709,30.0,72.01377953,1581.29785,0.916,0.62,0.241,0.236,0.378,0.31,0.46,3.161,0.2878546884,"Magnet 24""",35.413224847967214
Print End,XR-640#2,Pinnacle Pick up 10 door repair 5 23 24_V2_HPW24.eps,6347082.0,455.43,903.11,3M™ IJ180Cv3,1.0,512.715,915.11,0.182:0.224:0.049:0.009:0.384:0.269:0.121,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/23 11:08:00,2024/05/23 11:09:00,2024/05/23 11:08:00,2024/05/23 11:16:01,,0:08:01,24.0,17.93,66.03,1584.670866,30.0,36.02795276,645.9925403,0.182,0.224,0.049,0.009,0.384,0.269,0.121,1.238,0.275966035,"High Performance White 24""",59.234907755286514
Print End,XR-640#2,Meyer MP Landscaping 2024 logo_HPW48.eps,7074214.0,1157.11,2032.7,3M™ IJ180Cv3,1.0,1162.55,2044.7,1.726:2.068:1.980:0.032:4.413:2.984:1.070,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/23 10:08:03,2024/05/23 10:13:05,2024/05/23 10:08:03,2024/05/23 10:33:01,,0:24:58,48.0,45.56,110.5,5304.0,30.0,80.5,3667.218701,1.726,2.068,1.98,0.032,4.413,2.984,1.07,14.273,0.5604552572,"Water Damaged HP White 54"" to 48""",30.859375923831074
Print End,XR-640#2,Building Need 2 5-22-24_HPW48.eps,23911710.0,994.12,1403.7,3M™ IJ180Cv3,1.0,1084.56,1415.7,0.093:0.413:1.136:0.024:1.741:0.657:0.228,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/22 15:03:04,2024/05/22 15:16:04,,0:13:00,48.0,39.14,85.74,4115.338583,30.0,55.73622047,2181.436673,0.093,0.413,1.136,0.024,1.741,0.657,0.228,4.292,0.2833215411,"Water Damaged HP White 54"" to 48""",46.99253466017913
RIP End,XR-640#2,Building Need 2 5-22-24_HPW48.eps,23911710.0,994.12,1403.7,3M™ IJ180Cv3,1.0,1084.56,1415.7,0.093:0.413:1.136:0.024:1.741:0.657:0.228,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/22 14:43:01,2024/05/22 14:47:02,,,,0:00:00,48.0,39.14,85.74,4115.338583,30.0,55.73622047,2181.436673,0.093,0.413,1.136,0.024,1.741,0.657,0.228,4.292,0.2833215411,"Water Damaged HP White 54"" to 48""",46.99253466017913
Print End,XR-640#2,Meyer Landscape Chevy 550_HPW48.eps,6931138.0,1153.58,2013.65,3M™ IJ180Cv3,1.0,1164.29,2025.65,2.109:0.881:0.484:0.002:2.846:2.038:0.428,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/22 14:38:00,2024/05/22 14:42:05,2024/05/22 14:38:00,2024/05/22 15:01:05,,0:23:05,48.0,45.42,109.75,5268.0,30.0,79.75,3621.968701,2.109,0.881,0.484,0.002,2.846,2.038,0.428,8.788,0.3493878894,"Water Damaged HP White 54"" to 48""",31.24584850037965
Print End,XR-640#2,Reaching for a Star Need 525 5-22-24_INT30.eps,257214302.0,723.54,2558.69,Generic Vinyl II HD,1.0,727.77,2570.69,0.806:1.205:4.896:0.471:1.479:1.753:1.560,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/22 13:51:02,2024/05/22 14:21:02,,0:30:00,30.0,28.49,116.21,3486.248031,15.0,101.2082677,2883.001182,0.806,1.205,4.896,0.471,1.479,1.753,1.56,12.17,0.6078665562,"Intermediate White 30""",17.30361246921849
RIP End,XR-640#2,Reaching for a Star Need 525 5-22-24_INT30.eps,257214302.0,723.54,2558.69,Generic Vinyl II HD,1.0,727.77,2570.69,0.806:1.205:4.896:0.471:1.479:1.753:1.560,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/22 13:42:03,2024/05/22 13:47:03,,,,0:00:00,30.0,28.49,116.21,3486.248031,15.0,101.2082677,2883.001182,0.806,1.205,4.896,0.471,1.479,1.753,1.56,12.17,0.6078665562,"Intermediate White 30""",17.30361246921849
Print End,XR-640#2,Project America QTS ATL02 Need 100  5-22-24_INT30.eps,22227438.0,691.44,754.94,Generic Vinyl II HD,1.0,711.72,766.94,0.132:0.417:1.018:0.300:0.691:0.404:0.558,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/22 13:42:01,2024/05/22 13:43:03,2024/05/22 13:42:01,2024/05/22 13:50:05,,0:08:04,30.0,27.22,45.19,1355.834646,15.0,30.19448819,821.955784,0.132,0.417,1.018,0.3,0.691,0.404,0.558,3.52,0.6166755072,"Intermediate White 30""",39.37639914830735
Print Canceled,XR-640#2,Reaching for a Star Need 525 5-22-24_INT30.eps,257092134.0,714.72,2554.81,Generic Vinyl II HD,1.0,723.36,2566.81,0.806:1.205:4.896:0.471:1.479:1.753:1.560,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/22 13:16:01,2024/05/22 13:20:00,2024/05/22 13:16:01,2024/05/22 13:26:01,,0:10:00,30.0,28.14,116.06,3481.665354,15.0,101.0555118,2843.558874,0.806,1.205,4.896,0.471,1.479,1.753,1.56,12.17,0.6162981241,"Intermediate White 30""",18.32762241973932
Print End,XR-640#2,Wright Conts 14 x4 Police Pricinct 2 banner 5 21 24_BAN54.eps,1194590746.0,1271.41,4319.41,Generic Banner II,1.0,1302.71,4319.41,1.072:4.391:14.532:6.662:18.550:13.906:18.178,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/22 9:23:05,2024/05/22 10:04:05,,0:41:00,54.0,50.06,185.06,9992.997638,15.0,170.0555118,8512.21568,1.072,4.391,14.532,6.662,18.55,13.906,18.178,77.291,1.307521381,"Banner 54""",14.818195817129856
RIP End,XR-640#2,Wright Conts 14 x4 Police Pricinct 2 banner 5 21 24_BAN54.eps,1194590746.0,1271.41,4319.41,Generic Banner II,1.0,1302.71,4319.41,1.072:4.391:14.532:6.662:18.550:13.906:18.178,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/22 9:08:01,2024/05/22 9:11:04,,,,0:00:00,54.0,50.06,185.06,9992.997638,15.0,170.0555118,8512.21568,1.072,4.391,14.532,6.662,18.55,13.906,18.178,77.291,1.307521381,"Banner 54""",14.818195817129856
Print End,XR-640#2,Hyundai Now Open Banner 5-21-24_BAN54.eps,6389206.0,965.55,3253.31,Generic Banner II,1.0,1149.775,3253.31,4.943:9.258:0.497:0.503:12.046:11.230:6.553,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/22 8:32:01,2024/05/22 8:33:01,2024/05/22 8:32:01,2024/05/22 9:01:05,,0:29:04,54.0,38.01,143.08,7726.485827,15.0,128.0830709,4868.921617,4.943,9.258,0.497,0.503,12.046,11.23,6.553,45.03,1.331777447,"Banner 54""",36.98400895287114
Print End,XR-640#2,Barnard Boat Numbers & Flat Roof & Cool Dell No Climbing_HPW54.eps,9467902.0,1328.91,699.91,3M™ IJ180Cv3,1.0,1333.455,711.91,0.647:0.349:1.286:0.093:0.937:1.075:0.388,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/21 16:04:01,2024/05/21 16:06:01,2024/05/21 16:04:01,2024/05/21 16:14:05,,0:10:04,54.0,52.32,58.03,3133.509449,30.0,28.02795276,1466.402626,0.647,0.349,1.286,0.093,0.937,1.075,0.388,4.775,0.4689025973,"High Performance White 54""",53.20254654193002
Print End,XR-640#2,Papous Grill Banner Decal 5-21-24_INT60.eps,6448014.0,1377.59,247.29,Generic Vinyl II HD,1.0,1412.795,259.29,0.200:0.475:0.012:0.061:0.258:0.244:0.325,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/21 15:07:04,2024/05/21 15:08:02,2024/05/21 15:07:04,2024/05/21 15:13:00,,0:05:56,60.0,54.24,25.21,1512.496063,15.0,10.20826772,553.6538395,0.2,0.475,0.012,0.061,0.258,0.244,0.325,1.575,0.4096422418,"Intermediate White 60""",63.39469218836572
Print End,XR-640#2,Decals  Need 2  45.75x85.5 5-20-24_HPW54.eps,166953942.0,1191.68,2477.91,3M™ IJ180Cv3,1.0,1252.34,2489.91,1.637:2.516:1.212:0.761:3.202:2.187:2.312,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/21 10:36:00,2024/05/21 10:42:00,2024/05/21 10:36:00,2024/05/21 11:09:02,,0:33:02,54.0,46.92,128.03,6913.509449,30.0,98.02795276,4599.131919,1.637,2.516,1.212,0.761,3.202,2.187,2.312,13.827,0.4329269165,"High Performance White 54""",33.476160654336866
Print End,XR-640#2,12x18 Mags 5-20-24_MAG24.eps,7655298.0,495.29,2476.5,Generic Vinyl II HD,1.0,522.65,2476.5,0.448:1.301:0.873:1.813:1.388:0.810:1.154,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/21 9:05:04,2024/05/21 9:08:01,2024/05/21 9:05:04,2024/05/21 9:24:05,,0:19:01,24.0,19.5,127.5,3060.0,30.0,97.5,1901.211614,0.448,1.301,0.873,1.813,1.388,0.81,1.154,7.787,0.5897965232,"Magnet 24""",37.86890150326797
Print End,XR-640#2,Damn Fine Hand Pies Sample 5 17 24_TW24.eps,3172094.0,488.59,338.31,Generic Vinyl II HD,1.0,522.795,350.31,0.000:0.175:0.209:0.001:0.201:0.041:0.004,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/21 8:39:05,2024/05/21 8:44:02,,0:04:57,24.0,19.24,43.79,1051.001575,30.0,13.79173228,265.2953731,0.0,0.175,0.209,0.001,0.201,0.041,0.004,0.631,0.3425012617,"Translucent White 24""",74.75785199465567
Print End,XR-640#2,Damn Fine Hand Pies Sample 5 17 24_TW24.eps,3172094.0,488.59,338.31,Generic Vinyl II HD,1.0,522.795,350.31,0.000:0.175:0.209:0.001:0.201:0.041:0.004,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/21 8:23:02,2024/05/21 8:30:03,,0:07:01,54.0,19.24,43.79,2364.753543,30.0,13.79173228,265.2953731,0.0,0.175,0.209,0.001,0.201,0.041,0.004,0.631,0.3425012617,"Translucent White 24""",88.7812675496222
Print End,XR-640#2,2x 1.25 McCarthy Bar (510 on each print)_HTV54.eps,8890150.0,1174.39,2272.94,Generic Vinyl II HD,1.0,1246.195,2284.94,0.000:17.256:14.318:0.003:0.005:0.000:0.000,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/20 14:51:04,2024/05/20 15:38:01,,0:46:57,54.0,46.24,119.96,6477.746457,30.0,89.95826772,4159.294883,0.0,17.256,14.318,0.003,0.005,0.0,0.0,31.582,1.093408409,High Tack Vinyl,35.79102067964746
Print End,XR-640#2,2x 1.25 McCarthy Bar (510 on each print)_HTV54.eps,8890150.0,1174.39,2272.94,Generic Vinyl II HD,1.0,1246.195,2284.94,0.000:17.256:14.318:0.003:0.005:0.000:0.000,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/20 13:54:02,2024/05/20 13:55:05,2024/05/20 13:54:02,2024/05/20 14:43:00,,0:48:58,54.0,46.24,119.96,6477.746457,30.0,89.95826772,4159.294883,0.0,17.256,14.318,0.003,0.005,0.0,0.0,31.582,1.093408409,High Tack Vinyl,35.79102067964746
Print End,XR-640#2,SIUE Hardhat Sticker Need 200  5-2-24_INT30.eps,160877014.0,720.37,1980.84,Generic Vinyl II HD,1.0,728.185,1992.84,0.212:4.003:2.741:0.907:1.741:0.569:1.420,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/20 13:19:05,2024/05/20 13:23:01,2024/05/20 13:19:05,2024/05/20 13:39:05,,0:20:00,30.0,28.36,93.46,2803.748031,15.0,78.45826772,2225.156784,0.212,4.003,2.741,0.907,1.741,0.569,1.42,11.593,0.7502356742,"Intermediate White 30""",20.636349650636642
Print End,XR-640#2,SOLD Decals 5-16-24_INT30.eps,2369162.0,714.37,108.3,Generic Vinyl II HD,1.0,725.185,120.3,0.025:0.018:0.004:0.101:0.064:0.044:0.059,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/20 13:10:04,2024/05/20 13:11:00,2024/05/20 13:10:04,2024/05/20 13:14:02,,0:03:58,30.0,28.12,19.74,592.0866142,15.0,4.736220472,133.2052685,0.025,0.018,0.004,0.101,0.064,0.044,0.059,0.315,0.3405270717,"Intermediate White 30""",77.50240162413048
Print End,XR-640#2,Geo Tech truck decals_with tagline_Rear Bumper License Plate WRAP NEW  #2   5-17-24_HPW48.eps,40581430.0,1163.1,915.1,3M™ IJ180Cv3,1.0,1167.545,927.1,0.182:1.306:0.995:0.041:1.152:0.534:0.450,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/20 11:41:02,2024/05/20 11:43:04,2024/05/20 11:41:02,2024/05/20 11:53:04,,0:12:02,48.0,45.79,66.5,3192.0,30.0,36.5,1671.383858,0.182,1.306,0.995,0.041,1.152,0.534,0.45,4.66,0.4014876635,"Water Damaged HP White 54"" to 48""",47.63835031328321
Print End,XR-640#2,Pool Info Sign 45x60 5-15-24_HPW54.eps,8696294.0,1174.39,1555.39,3M™ IJ180Cv3,1.0,1251.195,1567.39,0.538:0.756:0.239:0.500:1.764:1.095:0.708,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/20 11:00:01,2024/05/20 11:03:05,2024/05/20 11:00:01,2024/05/20 11:20:01,,0:20:00,54.0,46.24,91.71,4952.246457,30.0,61.70826772,2853.132777,0.538,0.756,0.239,0.5,1.764,1.095,0.708,5.6,0.2826366886,"High Performance White 54""",42.387100444746714
Print End,XR-640#2,Elco Blazer EV Lease May 2024 Need 4 32x16 MAGS 5-17-24_2_MAG24.eps,46191330.0,406.75,2438.75,Generic Vinyl II HD,1.0,482.375,2450.75,0.157:0.175:0.062:0.747:0.534:0.338:0.503,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/20 10:08:04,2024/05/20 10:10:04,2024/05/20 10:08:04,2024/05/20 10:26:05,,0:18:01,24.0,16.01,126.49,3035.669291,30.0,96.48622047,1545.109062,0.157,0.175,0.062,0.747,0.534,0.338,0.503,2.516,0.2344844185,"Magnet 24""",49.1015353160879
Print Canceled,XR-640#2,Elco Blazer EV Lease May 2024 Need 4 32x16 MAGS 5-17-24_MAG24.eps,59310522.0,406.75,3251.55,3M™ IJ180Cv3,1.0,490.875,3251.55,0.164:0.405:0.293:0.573:0.746:0.424:0.742,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/20 9:43:01,2024/05/20 9:46:00,2024/05/20 9:43:01,2024/05/20 9:57:01,,0:14:00,24.0,16.01,158.01,3792.330709,30.0,128.0137795,2049.984442,0.164,0.405,0.293,0.573,0.746,0.424,0.742,3.347,0.2351081258,"Magnet 24""",45.94394320266018
Print End,XR-640#2,shipping case labels RFQ_INT54.eps,68412754.0,1333.14,825.14,Generic Vinyl II HD,1.0,1334.57,837.14,0.226:0.236:4.262:1.112:1.174:0.754:0.874,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/20 9:12:05,2024/05/20 9:15:02,2024/05/20 9:12:05,2024/05/20 9:25:03,,0:12:58,54.0,52.49,47.96,2589.746457,15.0,32.95826772,1729.84193,0.226,0.236,4.262,1.112,1.174,0.754,0.874,8.638,0.7190668571,"Intermediate White 54""",33.204197448584445
Print End,XR-640#2,shipping case labels RFQ_INT30.eps,113617398.0,717.19,3701.69,Generic Vinyl I HD,1.0,723.595,3713.69,0.418:0.628:6.092:2.038:1.108:1.035:0.325,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/20 8:26:05,2024/05/20 8:27:05,2024/05/20 8:26:05,2024/05/20 8:48:05,,0:22:00,30.0,28.24,161.21,4836.248031,15.0,146.2082677,4128.31132,0.418,0.628,6.092,2.038,1.108,1.035,0.325,11.644,0.4061554156,"Intermediate White 30""",14.638139037993444
Print End,XR-640#2,Meadow Brook Woodgrain 4 17 24_HPW24.eps,48339894.0,567.61,427.56,3M™ IJ180Cv3,1.0,574.805,439.56,0.003:0.859:1.059:0.081:0.802:0.138:0.517,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/17 14:55:02,2024/05/17 14:56:01,2024/05/17 14:55:02,2024/05/17 15:01:02,,0:06:00,24.0,22.35,47.31,1135.332283,30.0,17.30551181,386.7236834,0.003,0.859,1.059,0.081,0.802,0.138,0.517,3.459,1.287989387,"High Performance White 24""",65.9374009538316
Print End,XR-640#2,DOS_door vinyl_HPW24.eps,5954786.0,580.31,648.05,3M™ IJ180Cv3,1.0,581.15,660.04,0.058:0.019:0.289:0.252:0.139:0.094:0.053,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/05/17 14:28:05,2024/05/17 14:35:02,,0:06:57,24.0,22.85,55.99,1343.659843,30.0,25.98582677,593.6942966,0.058,0.019,0.289,0.252,0.139,0.094,0.053,0.904,0.21926436,"High Performance White 24""",55.81513433679359
Print End,XR-640#2,DOS_door vinyl_HPW24.eps,5954786.0,580.31,648.05,3M™ IJ180Cv3,1.0,581.65,660.04,0.058:0.019:0.289:0.252:0.139:0.094:0.053,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/17 14:15:04,2024/05/17 14:16:03,2024/05/17 14:15:04,2024/05/17 14:22:04,,0:07:00,24.0,22.85,55.99,1343.659843,30.0,25.98582677,593.6942966,0.058,0.019,0.289,0.252,0.139,0.094,0.053,0.904,0.21926436,"High Performance White 24""",55.81513433679359
Print End,XR-640#2,zero pest magnets_MAG24.eps,6633210.0,584.19,1230.48,Generic Vinyl II HD,1.0,587.6,1230.48,0.586:0.397:0.547:2.204:1.460:1.107:1.329,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/05/17 13:08:05,2024/05/17 13:10:04,2024/05/17 13:08:05,2024/05/17 13:20:05,,0:12:00,24.0,23.0,78.44,1882.658268,30.0,48.44409449,1114.195101,0.586,0.397,0.547,2.204,1.46,1.107,1.329,7.63,0.9861109596,"Magnet 24""",40.817984870741284
