,Unnamed: 0,Company_(Maker-if known),Specific Bean Origin_or Bar Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Broad Bean_Origin,Latitude,Longitude,Company_Location_Count,Location Rarity Classification,Cocoa Amount Group
661,684,Fresco,"Conacado, #224, MR, MC",1081,2013,0.72,U.S.A.,3.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount
662,685,Fresco,"San Martin, Bellavista Coop, #226, DR, MC",1117,2013,0.7,U.S.A.,3.75,Peru,37.09,-95.71,738,most common,Average Amount
663,686,Fresco,"Bellavista Coop, #225, LR, MC, CG Exclusive",1149,2013,0.7,U.S.A.,4.0,Peru,37.09,-95.71,738,most common,Average Amount
664,687,Fresco,"Markham Valley, #219, LR, MC",899,2012,0.69,U.S.A.,3.5,Papua New Guinea,37.09,-95.71,738,most common,Average Amount
665,688,Fresco,"Markham Valley, #221, DR, MC",899,2012,0.69,U.S.A.,3.5,Papua New Guinea,37.09,-95.71,738,most common,Average Amount
666,689,Fresco,"Sambirano Valley, #216, MR, LC",915,2012,0.74,U.S.A.,4.0,Madagascar,37.09,-95.71,738,most common,Average Amount
667,690,Fresco,"Markham Valley, #220, MR, MC",927,2012,0.69,U.S.A.,4.0,Papua New Guinea,37.09,-95.71,738,most common,Average Amount
668,691,Fresco,"Markham Valley, #222, LR, 0C",931,2012,0.69,U.S.A.,3.0,Papua New Guinea,37.09,-95.71,738,most common,Average Amount
669,692,Fresco,"Ghana, #211, MR, MC",636,2011,0.74,U.S.A.,2.75,Ghana,37.09,-95.71,738,most common,Average Amount
670,693,Fresco,"Jamaica, #209, DR, SC",642,2011,0.7,U.S.A.,3.25,Jamaica,37.09,-95.71,738,most common,Average Amount
671,694,Fresco,"Conacado, #212, LR, SC",642,2011,0.72,U.S.A.,3.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount
672,695,Fresco,"Jamaica, #210, DR, MC",642,2011,0.7,U.S.A.,3.5,Jamaica,37.09,-95.71,738,most common,Average Amount
673,696,Fresco,"Sambirano Valley, #214, LR, MC",682,2011,0.74,U.S.A.,2.75,Madagascar,37.09,-95.71,738,most common,Average Amount
674,697,Fresco,"Conacado, #213, DR, -C",682,2011,0.72,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,Average Amount
675,698,Fresco,"Sambirano Valley, #215, MR, MC",688,2011,0.74,U.S.A.,3.0,Madagascar,37.09,-95.71,738,most common,Average Amount
676,699,Fresco,"Chuao, #218, MR, MC",745,2011,0.76,U.S.A.,3.25,Venezuela,37.09,-95.71,738,most common,Average Amount
677,700,Fresco,"Chuao, #217, DR, MC",745,2011,0.7,U.S.A.,4.0,Venezuela,37.09,-95.71,738,most common,Average Amount
678,701,Fresco,"Jamaica, #204, DR, SC",370,2009,0.8,U.S.A.,2.75,Jamaica,37.09,-95.71,738,most common,High Amount
679,702,Fresco,"Jamaica, #206, DR, LC",370,2009,0.7,U.S.A.,3.0,Jamaica,37.09,-95.71,738,most common,Average Amount
680,703,Fresco,"Jamaica, #205, DR, MC",370,2009,0.7,U.S.A.,3.25,Jamaica,37.09,-95.71,738,most common,Average Amount
681,704,Fresco,"Carenero Superior, #203, MR, SC",370,2009,0.65,U.S.A.,3.5,Venezuela,37.09,-95.71,738,most common,Average Amount
682,705,Friis Holm,"Rugoso, Bad Fermentation",1912,2016,0.7,Denmark,3.5,Nicaragua,56.26,9.5,15,extra rare,Average Amount
683,706,Friis Holm (Bonnat),La Dalia,1680,2015,0.6,Denmark,3.0,Nicaragua,56.26,9.5,15,extra rare,Light Amount
684,707,Friis Holm (Bonnat),La Dalia,1680,2015,0.85,Denmark,3.25,Nicaragua,56.26,9.5,15,extra rare,High Amount
685,708,Friis Holm (Bonnat),La Dalia,1259,2014,0.7,Denmark,3.5,Nicaragua,56.26,9.5,15,extra rare,Average Amount
686,709,Friis Holm (Bonnat),"Barba, Xoco",1034,2013,0.7,Denmark,3.25,Nicaragua,56.26,9.5,15,extra rare,Average Amount
687,710,Friis Holm (Bonnat),"Medagla, Xoco",1034,2013,0.7,Denmark,3.5,Nicaragua,56.26,9.5,15,extra rare,Average Amount
688,711,Friis Holm (Bonnat),"Chuno, triple turned, Xoco",895,2012,0.7,Denmark,3.25,Nicaragua,56.26,9.5,15,extra rare,Average Amount
689,712,Friis Holm (Bonnat),"Red Mayan, Xoco",899,2012,0.7,Denmark,3.25,Honduras,56.26,9.5,15,extra rare,Average Amount
690,713,Friis Holm (Bonnat),"Chuno, double turned, Xoco",899,2012,0.7,Denmark,3.25,Nicaragua,56.26,9.5,15,extra rare,Average Amount
691,714,Friis Holm (Bonnat),"Rugoso, Xoco",923,2012,0.7,Denmark,3.75,Nicaragua,56.26,9.5,15,extra rare,Average Amount
692,715,Friis Holm (Bonnat),"Johe, Xoco",623,2011,0.7,Denmark,3.25,Nicaragua,56.26,9.5,15,extra rare,Average Amount
693,716,Friis Holm (Bonnat),"Chuno, Xoco",623,2011,0.7,Denmark,3.5,Nicaragua,56.26,9.5,15,extra rare,Average Amount
694,717,Friis Holm (Bonnat),"Nicaliso, Xoco",623,2011,0.7,Denmark,3.5,Nicaragua,56.26,9.5,15,extra rare,Average Amount
695,718,Fruition,"Wild Bolivian, Batch 2",1780,2016,0.74,U.S.A.,3.75,Bolivia,37.09,-95.71,738,most common,Average Amount
696,719,Fruition,"Coto Brus, Heirloom, Batch 1",1780,2016,0.74,U.S.A.,4.0,Costa Rica,37.09,-95.71,738,most common,Average Amount
697,720,Fruition,Gran Couva,1347,2014,0.7,U.S.A.,3.75,Trinidad,37.09,-95.71,738,most common,Average Amount
698,721,Fruition,Maranon,1359,2014,0.76,U.S.A.,3.0,Peru,37.09,-95.71,738,most common,Average Amount
699,722,Fruition,La Red,1046,2013,0.7,U.S.A.,3.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount
700,723,Fruition,Camino Verde,1185,2013,0.75,U.S.A.,3.0,Ecuador,37.09,-95.71,738,most common,Average Amount
701,724,Fruition,Peru,863,2012,0.7,U.S.A.,2.5,Peru,37.09,-95.71,738,most common,Average Amount
702,725,Fruition,Signature Blend,753,2011,0.66,U.S.A.,3.25,Costa Rica,37.09,-95.71,738,most common,Average Amount
703,726,Fruition,Costa Rica,781,2011,0.7,U.S.A.,3.0,Costa Rica,37.09,-95.71,738,most common,Average Amount
704,727,Garden Island,"Kaua'I, Alea Estate +world",1367,2014,0.85,U.S.A.,2.5,Hawaii,37.09,-95.71,738,most common,High Amount
705,728,Georgia Ramon,Akesson P.,1642,2015,0.65,Germany,3.25,Madagascar,51.17,10.45,35,rare,Average Amount
706,729,Georgia Ramon,ABOCFA Coop,1642,2015,0.7,Germany,4.0,Ghana,51.17,10.45,35,rare,Average Amount
707,730,Georgia Ramon,Conacado Coop,1646,2015,0.7,Germany,3.5,Domincan Republic,51.17,10.45,35,rare,Average Amount
708,731,Georgia Ramon,Conacado Coop,1646,2015,0.8,Germany,3.5,Domincan Republic,51.17,10.45,35,rare,High Amount
709,732,Georgia Ramon,Akesson P.,1646,2015,0.75,Germany,3.5,Madagascar,51.17,10.45,35,rare,Average Amount
710,733,Glennmade,"Toledo District, 2015 Harvest",1848,2016,0.7,U.S.A.,3.5,Belize,37.09,-95.71,738,most common,Average Amount
711,734,Glennmade,Bahia,1672,2015,0.66,U.S.A.,3.0,Brazil,37.09,-95.71,738,most common,Average Amount
712,735,Goodnow Farms,"Almendra Blanca, batch 1004",1924,2016,0.77,U.S.A.,2.75,Mexico,37.09,-95.71,738,most common,Average Amount
713,736,Goodnow Farms,"El Carmen, batch 1003",1924,2016,0.77,U.S.A.,3.25,Nicaragua,37.09,-95.71,738,most common,Average Amount
714,737,Goodnow Farms,"Asochivite, batch 1005",1924,2016,0.77,U.S.A.,3.25,Guatemala,37.09,-95.71,738,most common,Average Amount
715,738,Grand Place,"Ben Tre, Dong Nai",741,2011,0.72,Vietnam,3.0,Vietnam,14.06,108.28,11,extra rare,Average Amount
716,740,Green Bean to Bar,Madagascar,1896,2016,0.7,Japan,3.5,Madagascar,36.2,138.25,17,extra rare,Average Amount
717,741,Grenada Chocolate Co.,Grenada,494,2010,0.82,Grenada,3.25,Grenada,12.12,-61.68,3,extra rare,High Amount
718,742,Grenada Chocolate Co.,Grenada,363,2009,0.6,Grenada,2.75,Grenada,12.12,-61.68,3,extra rare,Light Amount
719,743,Grenada Chocolate Co.,Grenada,241,2008,0.71,Grenada,2.5,Grenada,12.12,-61.68,3,extra rare,Average Amount
720,744,Guido Castagna,Arriba,355,2009,0.64,Italy,3.0,Ecuador,41.87,12.57,54,rare,Light Amount
721,745,Guido Castagna,Ghana,355,2009,0.64,Italy,3.0,Ghana,41.87,12.57,54,rare,Light Amount
722,746,Guido Castagna,Trinidad & Tobago,355,2009,0.64,Italy,3.0,"Trinidad, Tobago",41.87,12.57,54,rare,Light Amount
723,747,Guido Castagna,Lacri Blend,355,2009,0.76,Italy,3.0,Venezuela,41.87,12.57,54,rare,Average Amount
724,748,Guido Castagna,Blend,355,2009,0.64,Italy,3.25,"Ven, Trinidad, Ecuador",41.87,12.57,54,rare,Light Amount
725,750,Guittard,Haiti,1053,2013,0.65,U.S.A.,2.75,Haiti,37.09,-95.71,738,most common,Average Amount
726,751,Guittard,Nicaragua,1053,2013,0.65,U.S.A.,2.75,Nicaragua,37.09,-95.71,738,most common,Average Amount
727,752,Guittard,Jamaica,1053,2013,0.65,U.S.A.,3.25,Jamaica,37.09,-95.71,738,most common,Average Amount
728,753,Guittard,Ecuador,1053,2013,0.65,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,Average Amount
729,757,Guittard,Trinidad,552,2010,0.65,U.S.A.,3.0,Trinidad,37.09,-95.71,738,most common,Average Amount
730,758,Guittard,"O'ahu, N. Shore, Waialua E., Kakoleka",316,2009,0.55,U.S.A.,3.0,Hawaii,37.09,-95.71,738,most common,Light Amount
731,761,Guittard,Machu Pichu,259,2008,0.65,U.S.A.,3.0,Peru,37.09,-95.71,738,most common,Average Amount
732,763,Guittard,Ocumare,276,2008,0.65,U.S.A.,3.5,Venezuela,37.09,-95.71,738,most common,Average Amount
733,765,Guittard,Chucuri,15,2006,0.65,U.S.A.,3.0,Colombia,37.09,-95.71,738,most common,Average Amount
734,766,Guittard,Sur del Lago,87,2006,0.65,U.S.A.,2.5,Venezuela,37.09,-95.71,738,most common,Average Amount
735,767,Guittard,"Sambirano, Ambanja",87,2006,0.65,U.S.A.,3.5,Madagascar,37.09,-95.71,738,most common,Average Amount
736,768,Guittard,"Los Rios, Quevedo",93,2006,0.65,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,Average Amount
737,771,Habitual,Papua New Guinea,1197,2014,0.8,Canada,2.75,Papua New Guinea,56.13,-106.35,117,somewhat rare,High Amount
738,773,Habitual,Dominican Republic,1197,2014,0.75,Canada,3.25,Dominican Republic,56.13,-106.35,117,somewhat rare,Average Amount
739,778,Habitual,Sharkey,1201,2014,0.66,Canada,3.25,Hawaii,56.13,-106.35,117,somewhat rare,Average Amount
740,780,Hachez,Arriba,166,2007,0.77,Germany,2.5,Ecuador,51.17,10.45,35,rare,Average Amount
741,781,Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,0.55,Ecuador,2.75,Ecuador,-1.83,-78.18,54,rare,Light Amount
742,782,Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,0.7,Ecuador,3.0,Ecuador,-1.83,-78.18,54,rare,Average Amount
743,783,Haigh,South America and Africa,701,2011,0.7,Australia,3.0,"South America, Africa",-25.27,133.78,46,rare,Average Amount
744,784,Harper Macaw,"Vale do Juliana, w/ nibs",1808,2016,0.85,U.S.A.,3.25,Brazil,37.09,-95.71,738,most common,High Amount
745,785,Harper Macaw,Brazil Blend,1696,2015,0.67,U.S.A.,3.0,Brazil,37.09,-95.71,738,most common,Average Amount
746,786,Harper Macaw,"Tome Acu E., Amazon Rainforest",1700,2015,0.77,U.S.A.,3.5,Brazil,37.09,-95.71,738,most common,Average Amount
747,787,Harper Macaw,"Vale do Juliana E., Atlantic Forest",1700,2015,0.74,U.S.A.,3.5,Brazil,37.09,-95.71,738,most common,Average Amount
748,788,Heilemann,Peru,1876,2016,0.64,Germany,2.75,Peru,51.17,10.45,35,rare,Light Amount
749,789,Heirloom Cacao Preservation (Brasstown),"Maya Mtn, Moho R., Toledo D., 2015",1748,2016,0.7,U.S.A.,3.25,Belize,37.09,-95.71,738,most common,Average Amount
750,790,Heirloom Cacao Preservation (Fruition),"Cota Brus, Terciopelo, 2015",1748,2016,0.74,U.S.A.,3.5,Costa Rica,37.09,-95.71,738,most common,Average Amount
751,791,Heirloom Cacao Preservation (Guittard),"Alto Beni, Upper Rio Beni, 2014",1239,2014,0.67,U.S.A.,3.5,Bolivia,37.09,-95.71,738,most common,Average Amount
752,792,Heirloom Cacao Preservation (Guittard),"Wild Beni, Lower Rio Beni, Tranquilidad, 2014",1243,2014,0.67,U.S.A.,3.0,Bolivia,37.09,-95.71,738,most common,Average Amount
753,793,Heirloom Cacao Preservation (Guittard),"Los Rios, Hacienda Limon, Orecao, 2014",1243,2014,0.67,U.S.A.,3.75,Ecuador,37.09,-95.71,738,most common,Average Amount
754,794,Heirloom Cacao Preservation (Guittard),"Maunawili, O'ahu, Agri Research C., 2014",1243,2014,0.67,U.S.A.,3.75,Hawaii,37.09,-95.71,738,most common,Average Amount
755,795,Heirloom Cacao Preservation (Manoa),"Maunawili, O'ahu, Agri Research C., 2015",1744,2016,0.72,U.S.A.,3.5,Hawaii,37.09,-95.71,738,most common,Average Amount
756,796,Heirloom Cacao Preservation (Millcreek),"Los Rios, Hacienda Limon, Orecao, 2015",1744,2016,0.7,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,Average Amount
757,797,Heirloom Cacao Preservation (Mindo),"Pinchincha, Mindo, Coop Nueva Esper., 2015",1748,2016,0.77,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,Average Amount
758,798,Heirloom Cacao Preservation (Zokoko),"Alto Beni, Upper Rio Beni, 2015",1744,2016,0.68,U.S.A.,3.75,Bolivia,37.09,-95.71,738,most common,Average Amount
759,799,Heirloom Cacao Preservation (Zokoko),"Wild Beni, Lower Rio Beni, Tranquilidad, 2015",1744,2016,0.72,U.S.A.,4.0,Bolivia,37.09,-95.71,738,most common,Average Amount
760,800,hello cocoa,Uganda,1458,2015,0.57,U.S.A.,2.75,Uganda,37.09,-95.71,738,most common,Light Amount
761,801,hello cocoa,Venezuela,1462,2015,0.74,U.S.A.,3.5,Venezuela,37.09,-95.71,738,most common,Average Amount
762,802,hexx,Tanzania,1546,2015,0.7,U.S.A.,2.75,Tanzania,37.09,-95.71,738,most common,Average Amount
763,803,hexx,Madagascar,1546,2015,0.74,U.S.A.,3.0,Madagascar,37.09,-95.71,738,most common,Average Amount
764,804,hexx,Venezuela,1546,2015,0.7,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount
765,805,hexx,Ecuador,1550,2015,0.73,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount
766,806,hexx,Peru,1550,2015,0.7,U.S.A.,3.25,Peru,37.09,-95.71,738,most common,Average Amount
767,807,Hogarth,Akesson's Estate,1712,2016,0.7,New Zealand,2.75,Madagascar,-40.9,174.89,17,extra rare,Average Amount
768,808,Hogarth,Carenero Superior,1712,2016,0.72,New Zealand,2.75,Venezuela,-40.9,174.89,17,extra rare,Average Amount
769,809,Hogarth,Conacado,1712,2016,0.75,New Zealand,3.25,Domincan Republic,-40.9,174.89,17,extra rare,Average Amount
770,810,Hogarth,Gran Blanco,1712,2016,0.66,New Zealand,3.5,Peru,-40.9,174.89,17,extra rare,Average Amount
771,811,Hoja Verde (Tulicorp),Arriba,414,2009,0.8,Ecuador,2.0,Ecuador,-1.83,-78.18,54,rare,High Amount
772,812,Hoja Verde (Tulicorp),Manabi,414,2009,0.8,Ecuador,2.5,Ecuador,-1.83,-78.18,54,rare,High Amount
773,813,Hoja Verde (Tulicorp),Arriba,414,2009,0.72,Ecuador,3.0,Ecuador,-1.83,-78.18,54,rare,Average Amount
774,814,Hoja Verde (Tulicorp),Arriba,414,2009,0.58,Ecuador,3.25,Ecuador,-1.83,-78.18,54,rare,Light Amount
775,815,Hoja Verde (Tulicorp),Manabi,414,2009,0.58,Ecuador,3.5,Ecuador,-1.83,-78.18,54,rare,Light Amount
776,816,Holy Cacao,Maranon,1872,2016,0.7,Israel,2.75,Peru,31.05,34.85,9,extra rare,Average Amount
777,817,Holy Cacao,"Camino Verde P., Balao, Guayas",1466,2015,0.7,Israel,3.5,Ecuador,31.05,34.85,9,extra rare,Average Amount
778,818,Holy Cacao,Sambirano,1466,2015,0.7,Israel,3.5,Madagascar,31.05,34.85,9,extra rare,Average Amount
779,819,Holy Cacao,Gran Couva,1466,2015,0.7,Israel,3.5,Trinidad,31.05,34.85,9,extra rare,Average Amount
780,820,Holy Cacao,Mara,1466,2015,0.7,Israel,3.5,Venezuela,31.05,34.85,9,extra rare,Average Amount
781,821,Holy Cacao,Ivory Coast,431,2009,0.7,Israel,2.5,Ivory Coast,31.05,34.85,9,extra rare,Average Amount
782,822,Holy Cacao,Hispaniola,431,2009,0.7,Israel,2.75,Dominican Republic,31.05,34.85,9,extra rare,Average Amount
783,823,Holy Cacao,San Martin,431,2009,0.7,Israel,3.5,Peru,31.05,34.85,9,extra rare,Average Amount
784,824,Holy Cacao,Hispaniola w/ nibs,431,2009,0.75,Israel,3.75,Dominican Republic,31.05,34.85,9,extra rare,Average Amount
785,825,Honest,"Ecuador, w/ nibs",1327,2014,0.72,South Africa,2.5,Ecuador,-30.56,22.94,3,extra rare,Average Amount
786,826,Hotel Chocolat,"Pepiniere, single Cote",1654,2015,0.7,U.K.,2.75,St. Lucia,55.37,-1.17,95,somewhat rare,Average Amount
787,827,Hotel Chocolat,"Marcial, single Cote, 2012",1030,2013,0.7,U.K.,4.0,St. Lucia,55.37,-1.17,95,somewhat rare,Average Amount
788,828,Hotel Chocolat,"Island Growers, 2012, 120hr c.",1113,2013,1.0,U.K.,1.75,St. Lucia,55.37,-1.17,95,somewhat rare,High Amount
789,829,Hotel Chocolat (Coppeneur),Trinidad,1038,2013,0.75,U.K.,3.0,Trinidad,55.37,-1.17,95,somewhat rare,Average Amount
790,830,Hotel Chocolat (Coppeneur),Mekong Delta & Dong Nai,1038,2013,0.8,U.K.,3.5,Vietnam,55.37,-1.17,95,somewhat rare,High Amount
791,831,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara",1065,2013,0.9,U.K.,3.0,Ecuador,55.37,-1.17,95,somewhat rare,High Amount
792,832,Hotel Chocolat (Coppeneur),"Somia Plantation, Akesson, 2012",1065,2013,0.72,U.K.,3.0,Madagascar,55.37,-1.17,95,somewhat rare,Average Amount
793,833,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012",1065,2013,0.82,U.K.,3.5,Ecuador,55.37,-1.17,95,somewhat rare,High Amount
794,834,Hotel Chocolat (Coppeneur),"Chanchamayo, Pichanadi, 2012, 60hr c.",1109,2013,1.0,U.K.,2.75,Peru,55.37,-1.17,95,somewhat rare,High Amount
795,835,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012, 120hr c.",1113,2013,1.0,U.K.,2.5,Ecuador,55.37,-1.17,95,somewhat rare,High Amount
796,836,Hotel Chocolat (Coppeneur),"Conacado, 2012, 120hr c.",1113,2013,1.0,U.K.,2.75,Dominican Republic,55.37,-1.17,95,somewhat rare,High Amount
797,837,Hotel Chocolat (Coppeneur),Sambirano,809,2012,0.66,U.K.,3.5,Madagascar,55.37,-1.17,95,somewhat rare,Average Amount
798,838,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 96hr c.",623,2011,0.8,U.K.,3.0,Ecuador,55.37,-1.17,95,somewhat rare,High Amount
799,839,Hotel Chocolat (Coppeneur),"Island Growers, 120hr c.",623,2011,0.65,U.K.,3.0,St. Lucia,55.37,-1.17,95,somewhat rare,Average Amount
800,840,Hotel Chocolat (Coppeneur),"Island Growers, 96hr c.",623,2011,0.65,U.K.,3.25,St. Lucia,55.37,-1.17,95,somewhat rare,Average Amount
801,841,Hotel Chocolat (Coppeneur),Ecuador,552,2010,0.7,U.K.,2.75,Ecuador,55.37,-1.17,95,somewhat rare,Average Amount
802,842,Hotel Chocolat (Coppeneur),Santo Domingo,552,2010,0.7,U.K.,3.0,Dominican Republic,55.37,-1.17,95,somewhat rare,Average Amount
803,843,Hotel Chocolat (Coppeneur),Chuao,600,2010,0.7,U.K.,2.75,Venezuela,55.37,-1.17,95,somewhat rare,Average Amount
804,844,Hotel Chocolat (Coppeneur),St. Lucia,245,2008,0.72,U.K.,3.0,St. Lucia,55.37,-1.17,95,somewhat rare,Average Amount
805,845,Hotel Chocolat (Coppeneur),Uganda,296,2008,0.8,U.K.,2.5,Uganda,55.37,-1.17,95,somewhat rare,High Amount
806,846,Hotel Chocolat (Coppeneur),Tanzania,296,2008,0.75,U.K.,2.75,Tanzania,55.37,-1.17,95,somewhat rare,Average Amount
807,847,Hotel Chocolat (Coppeneur),Uba Budo,300,2008,0.72,U.K.,3.0,Sao Tome,55.37,-1.17,95,somewhat rare,Average Amount
808,848,Hummingbird,Lam Dong,1542,2015,0.7,Canada,3.5,Vietnam,56.13,-106.35,117,somewhat rare,Average Amount
809,849,Hummingbird,Bolivia,1307,2014,0.7,Canada,3.0,Bolivia,56.13,-106.35,117,somewhat rare,Average Amount
810,850,Hummingbird,"Bolivia, Bo-nib-ia, w/ nibs",1311,2014,0.7,Canada,3.0,Bolivia,56.13,-106.35,117,somewhat rare,Average Amount
811,851,Hummingbird,Momotombo,1311,2014,0.7,Canada,3.0,Nicaragua,56.13,-106.35,117,somewhat rare,Average Amount
812,852,Hummingbird,Hispaniola,1311,2014,0.7,Canada,3.75,Dominican Republic,56.13,-106.35,117,somewhat rare,Average Amount
813,853,Hummingbird,Zorzal Reserva w/ Charles Kerchner,1387,2014,0.7,Canada,3.5,Dominican Republic,56.13,-106.35,117,somewhat rare,Average Amount
814,854,Hummingbird,"Ocumare, Cumboto",1097,2013,0.7,Canada,3.25,Venezuela,56.13,-106.35,117,somewhat rare,Average Amount
815,855,Hummingbird,Amazonas,1097,2013,0.7,Canada,3.75,Venezuela,56.13,-106.35,117,somewhat rare,Average Amount
816,856,Idilio (Felchlin),"Chuao, Venezuela",1085,2013,0.72,Switzerland,3.75,Venezuela,46.82,8.23,35,rare,Average Amount
817,857,Idilio (Felchlin),Coopertiva Amazona,725,2011,0.72,Switzerland,3.75,Venezuela,46.82,8.23,35,rare,Average Amount
818,858,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",725,2011,0.72,Switzerland,3.75,Venezuela,46.82,8.23,35,rare,Average Amount
819,859,Idilio (Felchlin),"Choroni, Finca Torres, 48hr c.",729,2011,0.72,Switzerland,3.25,Venezuela,46.82,8.23,35,rare,Average Amount
820,860,Idilio (Felchlin),"Ocumare, H. Cata, 48hr c.",733,2011,0.72,Switzerland,3.75,Venezuela,46.82,8.23,35,rare,Average Amount
821,861,Idilio (Felchlin),"Porcelana, Zulia",733,2011,0.74,Switzerland,4.0,Venezuela,46.82,8.23,35,rare,Average Amount
822,862,Idilio (Felchlin),"Ocumare, H. Cata, w/ nibs",737,2011,0.72,Switzerland,3.5,Venezuela,46.82,8.23,35,rare,Average Amount
823,863,Idilio (Felchlin),"Carenero Superior, Urrutia, Barlovento",737,2011,0.7,Switzerland,4.0,Venezuela,46.82,8.23,35,rare,Average Amount
824,864,Idilio (Felchlin),Coopertiva Amazona w/ nibs,737,2011,0.72,Switzerland,4.0,Venezuela,46.82,8.23,35,rare,Average Amount
825,865,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",737,2011,0.72,Switzerland,4.0,Venezuela,46.82,8.23,35,rare,Average Amount
826,866,Indah,India (south),1788,2016,0.61,India,2.5,India,20.59,78.96,1,extra rare,Light Amount
827,867,Indaphoria,La Red,821,2012,0.7,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,Average Amount
828,868,Indaphoria,"Conacado, Manifesto",907,2012,0.7,U.S.A.,2.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount
829,869,Indi,Honduras,1255,2014,0.77,U.S.A.,3.0,Honduras,37.09,-95.71,738,most common,Average Amount
830,870,iQ Chocolate,"Satipo region, white label",943,2012,0.72,Scotland,2.75,Peru,56.49,-4.2,10,extra rare,Average Amount
831,871,iQ Chocolate,black label,943,2012,0.72,Scotland,3.0,Peru,56.49,-4.2,10,extra rare,Average Amount
832,872,Isidro,Madagascar,1275,2014,0.72,U.S.A.,3.5,Madagascar,37.09,-95.71,738,most common,Average Amount
833,873,Isidro,Peru,1279,2014,0.72,U.S.A.,2.25,Peru,37.09,-95.71,738,most common,Average Amount
834,874,Isidro,Belize,1279,2014,0.72,U.S.A.,3.25,Belize,37.09,-95.71,738,most common,Average Amount
835,875,Isidro,Dominican Republic,1279,2014,0.72,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,Average Amount
836,876,Izard,"Maya Mountain, Toledo, Batch 29",1542,2015,0.7,U.S.A.,3.5,Belize,37.09,-95.71,738,most common,Average Amount
